Bill Name,Summary,Representative,Committee,Preamble,Word Link
H. 3487,Department of Insurance governance,Rep. Stavrinakis,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 38-3-105 SO AS TO PROVIDE FOR THE ELECTION OF THE DIRECTOR OF THE DEPARTMENT OF INSURANCE BY THE QUALIFIED ELECTORS OF THE STATE IN THE GENERAL ELECTION AND PROVIDE FOR THE DIRECTOR'S TERM OF OFFICE, QUALIFICATIONS, VACANCY, AND RELATED MATTERS; BY AMENDING SECTION 1-30-10, RELATING TO THE DEPARTMENTS OF STATE GOVERNMENT, SO AS TO PROVIDE THAT THE GOVERNING AUTHORITY OF THE DEPARTMENT OF INSURANCE IS THE DIRECTOR OF THE DEPARTMENT OF INSURANCE ELECTED TO OFFICE UNDER THE LAWS OF THIS STATE; BY AMENDING SECTION 38-1-20, RELATING TO DEFINITIONS UNDER THE INSURANCE LAWS OF THIS STATE, SO AS TO MAKE CERTAIN CHANGES TO THE DEFINITION OF ""DIRECTOR"" OF THE DEPARTMENT OF INSURANCE; BY AMENDING SECTION 38-3-10, RELATING TO THE DEPARTMENT OF INSURANCE, SO AS TO DELETE CERTAIN PROVISIONS RELATING TO THE DEPARTMENT'S DIRECTOR, TO PROVIDE THAT THE DIRECTOR IS ELECTED RATHER THAN APPOINTED, AND TO MAKE CHANGES IN THE PROVISIONS CONCERNING THE REMOVAL OF THE DIRECTOR; BY AMENDING SECTION 38-3-100, RELATING TO THE DIRECTOR OF THE DEPARTMENT OF INSURANCE, SO AS TO AMONG OTHER CHANGES, DELETE THE REQUIREMENT THAT, IF THE DIRECTOR BECOMES A CANDIDATE FOR PUBLIC OFFICE OR BECOMES A MEMBER OF A POLITICAL COMMITTEE DURING TENURE, HIS OFFICE IMMEDIATELY MUST BE VACATED; AND TO PROVIDE THAT THE ELECTION OF THE DIRECTOR OF THE DEPARTMENT OF INSURANCE BEGINS WITH THE 2028 STATEWIDE ELECTION PROCESS AND THAT THE DIRECTOR SERVING ON THE EFFECTIVE DATE OF THIS ACT SHALL CONTINUE TO SERVE UNTIL HIS SUCCESSOR IS ELECTED AND QUALIFIES FOR OFFICE.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3487.docx
H. 3488,Impact of alcohol or drug related misdemeanors on state scholarships,Rep. Stavrinakis,Education and Public Works,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 59-104-20, RELATING TO THE IMPACT OF FELONIES AND ALCOHOL OR DRUG-RELATED MISDEMEANOR OFFENSES ON PALMETTO FELLOWS SCHOLARSHIP QUALIFICATIONS, BY AMENDING SECTION 59-113-20, RELATING TO THE IMPACT OF FELONIES AND ALCOHOL OR DRUG-RELATED MISDEMEANOR OFFENSES ON SOUTH CAROLINA TUITION GRANTS QUALIFICATIONS, AND BY AMENDING SECTION 59-149-90, RELATING TO THE IMPACT OF FELONIES AND ALCOHOL OR DRUG-RELATED MISDEMEANOR OFFENSES ON LEGISLATIVE INCENTIVES FOR FUTURE EXCELLENCE (LIFE) SCHOLARSHIP QUALIFICATIONS, ALL SO AS TO REMOVE CONVICTIONS FOR MISDEMEANOR ALCOHOL-RELATED OR DRUG-RELATED OFFENSES FROM THOSE OFFENSES WHICH DISQUALIFY PERSONS FROM RECEIVING THESE SCHOLARSHIPS AND GRANTS.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3488.docx
H. 3489,IRC conformity,Rep. Ballentine,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 12-6-40, RELATING TO APPLICATION OF FEDERAL INTERNAL REVENUE CODE TO STATE TAX LAWS, SO AS TO UPDATE THE REFERENCE TO THE INTERNAL REVENUE CODE TO THE YEAR 2024 AND TO PROVIDE THAT IF THE INTERNAL REVENUE CODE SECTIONS ADOPTED BY THIS STATE ARE EXTENDED, THEN THESE SECTIONS ALSO ARE EXTENDED FOR SOUTH CAROLINA INCOME TAX PURPOSES.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3489.docx
H. 3490,Paid family leave,,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTIONS 8-11-150 AND 8-11-155, BOTH RELATING TO PAID PARENTAL LEAVE, SO AS TO INCREASE THE NUMBER OF WEEKS OF PAID PARENTAL LEAVE IN THE EVENT OF THE BIRTH OR ADOPTION OF A CHILD FOR ELIGIBLE STATE EMPLOYEES.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3490.docx
H. 3491,Constitutional amendment,Rep. Cobb-Hunter,Judiciary,"A JOINT RESOLUTION PROPOSING AN AMENDMENT TO ARTICLE XVII OF THE CONSTITUTION OF SOUTH CAROLINA, 1895, RELATING TO MISCELLANEOUS MATTERS, BY ADDING SECTION 16 SO AS TO ESTABLISH A SPECIFIED PROCEDURE FOR THE ENACTMENT OR REPEAL OF LAWS AND CONSTITUTIONAL AMENDMENTS BY INITIATIVE PETITION AND REFERENDUM, AND TO PROVIDE EXCEPTIONS.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3491.docx
H. 3492,Earned income tax credit,Rep. Cobb-Hunter,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 12-6-3632, RELATING TO EARNED INCOME TAX CREDIT, SO AS TO PROVIDE THAT A PORTION OF THE CREDIT IS REFUNDABLE.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3492.docx
H. 3493,Tax credit,Rep. Jones,Ways and Means,A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 12-6-3805 SO AS TO PROVIDE A TAX CREDIT FOR A TAXPAYER THAT CONTRACTS WITH A SMALL BUSINESS WHICH NECESSITATES THE SMALL BUSINESS HIRING ADDITIONAL FULL-TIME EMPLOYEES.,https://www.scstatehouse.gov/sess126_2025-2026/bills/3493.docx
H. 3494,Foreclosure,Rep. McDaniel,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 15-39-160 SO AS TO PROVIDE THAT IF THE STATE IS UNDER A STATE OF EMERGENCY, THEN NO JUDICIAL PROCEEDING OR JUDICIAL SALE MAY BE HELD TO FORECLOSE ON REAL PROPERTY; AND BY ADDING SECTION 12-51-180 SO AS TO PROVIDE THAT IF THE STATE IS UNDER A STATE OF EMERGENCY, THEN NO COUNTY TREASURER MAY FORECLOSE ON REAL PROPERTY.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3494.docx
H. 3495,Inspector General,Rep. McDaniel,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 1-6-37 SO AS TO AUTHORIZE THE STATE INSPECTOR GENERAL TO INVESTIGATE A COUNTY, MUNICIPALITY, OR NONPROFIT ENTITY THAT RECEIVES STATE FUNDS, AND TO SPECIFY THE MANNER IN WHICH INVESTIGATIONS MAY BE INITIATED; AND BY AMENDING SECTION 1-6-10, RELATING TO THE DEFINITION OF ""AGENCY,"" SO AS TO MAKE CONFORMING CHANGES.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3495.docx
H. 3496,Property Tax,Rep. McDaniel,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 4-1-190 SO AS TO REQUIRE A COUNTY TO CONSULT WITH OTHER AFFECTED TAXING ENTITIES BEFORE ENTERING INTO A FEE IN LIEU OF PROPERTY TAXES AGREEMENT, TO REQUIRE THE COUNTY TO ISSUE AN ANNUAL REPORT DETAILING DISTRIBUTIONS, AND TO REQUIRE THE STATE TREASURER TO WITHHOLD CERTAIN FUNDS FROM THE COUNTY IF THE PROPERTY DISTRIBUTIONS ARE NOT DISBURSED.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3496.docx
H. 3497,Liquor liability,Rep. W. Newton,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 38-90-20, RELATING TO INSURANCE LICENSURE, SO AS TO ALLOW AN INSURANCE COMPANY TO PROVIDE LIQUOR LIABILITY INSURANCE; BY AMENDING SECTION 61-2-60, RELATING TO THE PROMULGATION OF ALCOHOL REGULATIONS, SO AS TO AUTHORIZE REGULATIONS REGARDING ALCOHOL SERVER TRAINING POSITIONS; BY AMENDING SECTION 61-2-145, RELATING TO REQUIRED LIQUOR LIABILITY INSURANCE COVERAGE, SO AS TO ESTABLISH A LIQUOR LIABILITY MITIGATION PROGRAM; BY ADDING CHAPTER 3 TO TITLE 61 SO AS TO ESTABLISH AN ALCOHOL SERVER TRAINING PROGRAM; AND BY AMENDING SECTION 61-6-2220, RELATING TO ALCOHOL SALES, SO AS TO PROHIBIT A PERSON FROM KNOWINGLY SELLING ALCOHOL TO AN INTOXICATED PERSON.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3497.docx
H. 3498,Income tax brackets,Rep. Pace,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 12-6-510, RELATING TO INDIVIDUAL INCOME TAXES, SO AS TO PROVIDE THAT THE FIRST ONE MILLION DOLLARS OF TAXABLE INCOME IS TAXED AT A RATE OF ZERO PERCENT AND THE TOP MARGINAL RATE APPLIES THEREAFTER TO AMOUNTS OVER ONE MILLION DOLLARS.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3498.docx
H. 3499,Constitutional amendment,Rep. Pace,Ways and Means,"A JOINT RESOLUTION PROPOSING AN AMENDMENT TO ARTICLE X OF THE CONSTITUTION OF SOUTH CAROLINA, RELATING TO FINANCE, TAXATION, AND BONDED DEBT BY ADDING SECTION 17 SO AS TO ESTABLISH A TAXPAYER'S BILL OF RIGHTS THAT REQUIRES VOTER APPROVAL FOR NEW AND INCREASED TAXES AND FEES AND LIMITS INCREASES IN CERTAIN REVENUE.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3499.docx
H. 3500,IRA deduction,Rep. Rutherford,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 12-6-1140, RELATING TO INCOME TAX DEDUCTIONS, SO AS TO ALLOW A DEDUCTION FOR CONTRIBUTIONS TO AND DISTRIBUTIONS FROM CERTAIN RETIREMENT PLANS.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3500.docx
H. 3501,Equality of rights; US Constitution,Rep. Stavrinakis,Judiciary,A JOINT RESOLUTION TO RATIFY A PROPOSED AMENDMENT TO THE CONSTITUTION OF THE UNITED STATES OF AMERICA PROVIDING THAT EQUALITY OF RIGHTS UNDER THE LAW MUST NOT BE DENIED OR ABRIDGED ON ACCOUNT OF SEX.,https://www.scstatehouse.gov/sess126_2025-2026/bills/3501.docx
H. 3502,Department of Social Services,,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTIONS 63-7-10 AND 63-7-1620, RELATING TO PRINCIPLES OF THE CHILD WELFARE SYSTEM AND LEGAL REPRESENTATION OF THE DEPARTMENT OF SOCIAL SERVICES IN CHILD ABUSE AND NEGLECT PROCEEDINGS, RESPECTIVELY, SO AS TO CLARIFY THAT LEGAL REPRESENTATIVES OF THE DEPARTMENT MUST ENSURE THAT CHILD WELFARE AND SAFETY ARE THE PREDOMINANT BASIS OF ANY RECOMMENDATIONS AND DECISIONS AND THAT LEGAL REPRESENTATIVES OF THE DEPARTMENT HAVE THE SOLE DISCRETION OVER DECISIONS PERTAINING TO CHILD WELFARE PROCEEDINGS.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3502.docx
H. 3503,Solid Waste Management and Mining,Rep. Bustos,"Agriculture, Natural Resources and Environmental Affairs","A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTIONS 44-96-295 AND 48-20-45 SO AS TO PROHIBIT THE DEPARTMENT OF ENVIRONMENTAL SERVICES FROM ISSUING ANY PERMIT FOR THE CONSTRUCTION OF A SOLID WASTE MANAGEMENT FACILITY OR FOR MINING ACTIVITIES, RESPECTIVELY, IF LOCATED WITHIN A CERTAIN PROXIMITY TO A PUBLIC PARK OR OTHER PUBLIC NATURAL AREA.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3503.docx
H. 3504,Pregnancy CARE Act,Rep. Edgerton,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ENACTING THE ""PREGNANCY CENTER AUTONOMY AND RIGHTS OF EXPRESSION (CARE) ACT"" BY ADDING CHAPTER 141 TO TITLE 44 SO AS TO PROVIDE PREGNANCY CENTERS CERTAIN PROTECTIONS FROM GOVERNMENT REGULATION TO ENSURE THEIR ABILITY TO PROVIDE SERVICES CONSISTENT WITH THEIR LIFE-AFFIRMING OPERATING PRINCIPLES; TO CREATE A PRIVATE RIGHT OF ACTION FOR EQUITABLE RELIEF AND MONETARY DAMAGES FOR VIOLATION OF A PROVISION OF THE CHAPTER; AND FOR OTHER PURPOSES.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3504.docx
H. 3505,Visitation,Rep. Edgerton,Judiciary,A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 63-15-245 SO AS TO PROVIDE FOR ADDITIONAL PARENTING TIME FOR A PARENT WHO HAS BEEN DENIED COURT-ORDERED PARENTING TIME FOR CERTAIN REASONS.,https://www.scstatehouse.gov/sess126_2025-2026/bills/3505.docx
H. 3506,Human Biological Sexes,Rep. T. Moore,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING ARTICLE 29 TO CHAPTER 1, TITLE 1 SO AS TO PROVIDE DEFINITIONS AND OTHER RULES OF CONSTRUCTION RELATING TO HUMAN BIOLOGICAL SEXES FOR PURPOSES OF THE LAWS, ADMINISTRATIVE REGULATIONS, AND GUIDELINES OF SOUTH CAROLINA.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3506.docx
H. 3507,Constitutional Amendment,Rep. Stavrinakis,Judiciary,"A JOINT RESOLUTION PROPOSING AN AMENDMENT TO ARTICLE I OF THE CONSTITUTION OF SOUTH CAROLINA, RELATING TO THE DECLARATION OF RIGHTS UNDER THE STATE'S CONSTITUTION, BY ADDING SECTION 26 SO AS TO CREATE A CONSTITUTIONAL RIGHT TO MAKE AND CARRY OUT ONE'S OWN REPRODUCTIVE DECISIONS, INCLUDING THE RIGHT TO AN ABORTION, WITH EXCEPTIONS, AND FOR OTHER PURPOSES.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3507.docx
H. 3508,Lodging Accommodations Ejectment,,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 27-40-120, RELATING TO THE RESIDENTIAL LANDLORD TENANT ACT EXCLUSIONS, SO AS TO EXEMPT CERTAIN TENANCIES FROM THE ACT; BY ADDING SECTION 45-2-65 SO AS TO PROVIDE FOR CERTAIN RIGHTS FOR OWNERS TO DEMAND A TENANT'S REMOVAL; BY ADDING ARTICLE 1 TO CHAPTER 37, TITLE 27 SO AS TO PROVIDE FOR THE EJECTMENT OF PERSONS OTHER THAN TENANTS; AND BY ADDING SECTIONS 16-11-785, 16-11-790, AND 16-11-795 SO AS TO PROVIDE FOR CERTAIN PENALTIES.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3508.docx
H. 3509,Ejections,Rep. Chumley,Judiciary,A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 45-2-65 SO AS TO PROVIDE FOR THE REMOVAL OF CERTAIN PARK GUESTS UNDER CERTAIN CIRCUMSTANCES.,https://www.scstatehouse.gov/sess126_2025-2026/bills/3509.docx
H. 3510,County Veterans' Affairs officers,Rep. Gilliam,"Medical, Military, Public and Municipal Affairs","A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 25-11-40, RELATING TO COUNTY VETERANS' AFFAIRS OFFICERS, SO AS TO PROVIDE THAT THE SECRETARY OF THE SOUTH CAROLINA DEPARTMENT OF VETERANS' AFFAIRS SHALL APPOINT ONE COUNTY VETERANS' AFFAIRS OFFICER FOR EACH COUNTY IN THE STATE AND TO PROVIDE THAT THE GENERAL ASSEMBLY SHALL APPROPRIATE THE NECESSARY FUNDS FOR TWO FULL-TIME EMPLOYEES IN EACH COUNTY VETERANS' AFFAIRS OFFICE.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3510.docx
H. 3511,Homestead Exemption,,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 12-37-250, RELATING TO THE HOMESTEAD PROPERTY TAX EXEMPTION ALLOWED FOR PERSONS WHO ARE OVER THE AGE OF SIXTY-FIVE YEARS, DISABLED, OR LEGALLY BLIND, SO AS TO INCREASE THE EXEMPTION AMOUNT FROM THE FIRST FIFTY THOUSAND DOLLARS TO THE FIRST ONE HUNDRED THOUSAND DOLLARS OF THE FAIR MARKET VALUE OF THE HOMESTEAD; AND BY REPEALING SECTION 12-37-245 RELATING TO AN OBSOLETE REFERENCE TO THE HOMESTEAD EXEMPTION.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3511.docx
H. 3512,South Carolina State Employee Equal Pay for Equal Work,Rep. Stavrinakis,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ENACTING THE ""SOUTH CAROLINA STATE EMPLOYEE EQUAL PAY FOR EQUAL WORK ACT"" BY ADDING ARTICLE 12 TO CHAPTER 11, TITLE 8 SO AS TO PROHIBIT DISCRIMINATION BY GENDER REGARDLESS OF GENDER IN COMPENSATION PAID STATE EMPLOYEES FOR SAME KIND, GRADE, AND QUALITY OF STATE EMPLOYMENT, TO PROVIDE DEFINITIONS, EXCEPTIONS, AND PROHIBIT SPECIFIC EMPLOYER ACTIONS WITH REGARD TO THE ENFORCEMENT OF THIS ACT, AND TO PROVIDE ADMINISTRATIVE AND, WHERE APPLICABLE, JUDICIAL REMEDIES FOR VIOLATIONS.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3512.docx
H. 3513,Hospitality tax,Rep. Stavrinakis,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 6-1-780 SO AS TO PROVIDE THAT A PENALTY, FINE, OR OTHER ADDITIONAL COST MAY NOT BE IMPOSED WITH RESPECT TO LOCAL HOSPITALITY TAX PAYMENTS RECEIVED WITHIN SEVEN DAYS OF THE DUE DATE THAT IN THE AGGREGATE EXCEEDS FIVE PERCENT OF THE DELINQUENT TAX.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3513.docx
H. 3514,Flags,Rep. Wooten,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 11-1-130 SO AS TO PROVIDE THAT STATE DEPARTMENTS, AGENCIES, INSTITUTIONS, AND POLITICAL SUBDIVISIONS MAY NOT USE PUBLIC FUNDS TO PURCHASE CERTAIN FLAGS UNLESS THE FLAGS ARE MADE IN THE UNITED STATES.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3514.docx
H. 3515,"Voter registration, DMV transactions",Rep. Beach,Education and Public Works,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 7-5-320, RELATING TO CHANGE OF ADDRESS FORMS SUBMITTED FOR PURPOSES OF A DRIVER'S LICENSE ALSO SERVING AS NOTIFICATION OF CHANGE OF ADDRESS FOR VOTER REGISTRATION PURPOSES, SO AS TO CLARIFY THAT THIS SECTION APPLIES TO ANY CHANGE OF ADDRESS SUBMITTED TO THE DEPARTMENT OF MOTOR VEHICLES REGARDLESS OF FORM, AND TO REQUIRE THE DEPARTMENT OF MOTOR VEHICLES TO TRANSMIT A COPY OF THE QUALIFIED ELECTOR'S SIGNATURE, OR AN ELECTRONIC COPY OF A QUALIFIED ELECTOR'S SIGNATURE, AS APPROPRIATE, ALONG WITH CHANGE OF ADDRESS INFORMATION TO THE APPROPRIATE ELECTIONS OFFICE.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3515.docx
H. 3516,"Motor vehicles, newly acquired and tagless",Rep. Burns,Education and Public Works,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 56-3-212, RELATING TO, AMONG OTHER THINGS, THE TIME PERIOD IN WHICH A NEWLY ACQUIRED VEHICLE OR VEHICLE MOVED INTO THIS STATE MUST BE REGISTERED AND LICENSED, SO AS TO PERMIT THE OPERATION OF SUCH VEHICLES WITHIN THIS TIME PERIOD SO LONG AS THE BILL OF SALE AND PROOF OF INSURANCE ARE MAINTAINED IN THE VEHICLE AT ALL TIMES.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3516.docx
H. 3517,Deceptive and fraudulent deepfake media in elections,Rep. J. L. Johnson,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 7-25-230 SO AS TO PROHIBIT THE DISTRIBUTION OF DECEPTIVE AND FRAUDULENT DEEPFAKE MEDIA OF A CANDIDATE WITHIN NINETY DAYS OF AN ELECTION UNLESS THE MEDIA INCLUDES REQUISITE DISCLOSURE LANGUAGE, AND TO AUTHORIZE A CANDIDATE WHOSE LIKENESS IS DEPICTED IN MEDIA DISTRIBUTED IN VIOLATION OF THIS SECTION TO SEEK INJUNCTIVE OR OTHER EQUITABLE RELIEF AS WELL AS AN ACTION FOR DAMAGES AGAINST THE DISTRIBUTOR OF THE MEDIA.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3517.docx
H. 3518,Election Official Protection Act,Rep. J. L. Johnson,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ENACTING THE ""ELECTION OFFICIAL PROTECTION ACT"" BY ADDING ARTICLE 3 TO CHAPTER 25, TITLE 7 SO AS TO ESTABLISH OFFENSES FOR CERTAIN ACTS OR CONDUCT AGAINST AN ELECTION OFFICIAL, TO PROVIDE CERTAIN PROTECTIONS FOR THE PERSONAL INFORMATION OF ELECTION OFFICIALS FROM PUBLIC DISSEMINATION, TO PROHIBIT UNAUTHORIZED ACCESS TO, OR TAMPERING WITH, COMPONENTS OF ELECTION-RELATED SYSTEMS, AND TO AUTHORIZE THE ATTORNEY GENERAL OR AN ELECTION OFFICIAL TO BRING A CIVIL ACTION TO PREVENT OR RESTRAIN VIOLATIONS OF THIS ARTICLE, AMONG OTHER THINGS; AND BY REPEALING SECTION 7-13-1920 RELATING TO TAMPERING WITH VOTING MACHINES.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3518.docx
H. 3519,"Search warrants, electronic data",Rep. Pope,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 17-13-180 SO AS TO PROVIDE THAT A SOUTH CAROLINA BUSINESS MUST TREAT A SUBPOENA, COURT ORDER, OR WARRANT ISSUED BY ANOTHER STATE AS IF THE SUBPOENA, COURT ORDER, OR WARRANT WAS ISSUED BY A SOUTH CAROLINA COURT; AND BY ADDING SECTION 17-13-190 SO AS TO PROVIDE FOR THE ISSUANCE, EXECUTION, AND RETURN OF SEARCH WARRANTS FOR ELECTRONIC DATA OR INFORMATION.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3519.docx
H. 3520,SC Street Gang and Criminal Enterprise Prevention and Anti-Racketeering Act,Rep. Bustos,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ENACTING THE ""SOUTH CAROLINA STREET GANG AND CRIMINAL ENTERPRISE PREVENTION AND ANTI-RACKETEERING ACT""; BY AMENDING ARTICLE 3 OF CHAPTER 8, TITLE 16, RELATING TO THE CRIMINAL GANG PREVENTION ACT, SO AS TO RETITLE THE ARTICLE, REVISE THE DEFINITIONS FOR PURPOSES OF THE ARTICLE, AND RESTRUCTURE THE ARTICLE AND THE OFFENSES AND PENALTIES CONTAINED WITHIN IT; AND BY ADDING ARTICLE 5 TO CHAPTER 8, TITLE 16 SO AS TO CREATE ANTI-RACKETEERING PROVISIONS TO COMPLIMENT THE REVISED STREET GANG AND CRIMINAL ENTERPRISE PREVENTION ARTICLE, DEFINE NECESSARY TERMS, CREATE VARIOUS RACKETEERING OFFENSES AND ESTABLISH PENALTIES FOR VIOLATIONS, AND TO PROVIDE FOR FORFEITURE OF ASSETS USED IN A VIOLATION OF RACKETEERING PROVISIONS.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3520.docx
H. 3521,"Family Court Judges, additional",,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 63-3-40, RELATING TO FAMILY COURT JUDGES ELECTED FROM EACH JUDICIAL CIRCUIT, SO AS TO INCREASE BY TWO THE NUMBER OF FAMILY COURT JUDGES IN THE ELEVENTH CIRCUIT.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3521.docx
H. 3522,Strangulation,,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 16-3-605 SO AS TO DEFINE THE TERM ""STRANGULATION,"" CREATE THE OFFENSES OF STRANGULATION AND AGGRAVATED STRANGULATION, PROVIDE PENALTIES FOR THE OFFENSES, AND PROVIDE AN EXCEPTION.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3522.docx
H. 3523,Organized Retail Crime,,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 16-13-135, RELATING TO THE OFFENSE OF RETAIL THEFT AND ASSOCIATED PENALTIES, SO AS TO REVISE NECESSARY DEFINITIONS, TO REVISE THE PREVIOUS OFFENSE OF RETAIL THEFT TO CREATE THE OFFENSES OF ORGANIZED RETAIL CRIME AND ORGANIZED RETAIL CRIME OF AN AGGRAVATED NATURE, AND TO PROVIDE A GRADUATED PENALTY STRUCTURE.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3523.docx
H. 3524,"Department of Crime Victim Services Training, Provider Certification, and Statistical Analysis",Rep. J. E. Johnson,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 16-3-1410, RELATING TO THE DEPARTMENT OF CRIME VICTIM SERVICES TRAINING, PROVIDER CERTIFICATION, AND STATISTICAL ANALYSIS, SO AS TO DELETE A PROVISION EXEMPTING CERTAIN CRIME VICTIM SERVICE PROVIDERS FROM BASIC CERTIFICATION REQUIREMENTS; AND BY AMENDING SECTION 16-3-1420, RELATING TO DEFINITIONS FOR PURPOSES OF THE ARTICLE ON CRIME VICTIM SERVICES TRAINING, PROVIDER CERTIFICATION, AND STATISTICAL ANALYSIS, SO AS TO REVISE THE DEFINITION OF ""VICTIM SERVICE PROVIDER"" TO EXCLUDE MENTAL HEALTH CLINICIANS LICENSED IN THIS STATE.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3524.docx
